545,Pozo Alcón,37.70256,-2.93367
546,Pozoblanco,38.37906,-4.84827
547,Prado del Rey,36.78756,-5.55589
548,Priego de Córdoba,37.43807,-4.19523
549,Province of Córdoba,38,-4.83333
550,Provincia de Cádiz,36.5,-5.75
551,Provincia de Granada,37.25,-3.25
552,Provincia de Huelva,37.66667,-7
553,Provincia de Jaén,38,-3.5
554,Provincia de Málaga,36.8,-4.75
555,Provincia de Sevilla,37.44701,-5.69608
556,Pruna,36.97226,-5.2223
557,Puebla de Don Fadrique,37.96156,-2.43961
558,Puebla de Guzmán,37.61427,-7.24878
559,Puente de Génave,38.35544,-2.8032
560,Puente-Genil,37.38943,-4.76686
561,Puerto Real,36.52819,-6.19011
562,Puerto Serrano,36.92209,-5.54304
563,Pujerra,36.61274,-5.14979
564,Pulianas,37.22302,-3.60832
565,Pulpí,37.41154,-1.74496
566,Punta Umbría,37.18213,-6.96605
567,Purchena,37.34744,-2.3608
568,Purullena,37.31763,-3.19056
569,Quéntar,37.19253,-3.46653
570,Quesada,37.84338,-3.06561
571,Rágol,36.99523,-2.68178
572,Ríogordo,36.91727,-4.29318
573,Retamar,36.8332,-2.31597
574,Rincón de la Victoria,36.71715,-4.27583
575,Rioja,36.94508,-2.46302
576,Ronda,36.74231,-5.16709
577,Roquetas de Mar,36.76419,-2.61475
578,Rosal de la Frontera,37.96754,-7.21889
579,Rota,36.62545,-6.3622
580,Rubite,36.80947,-3.34816
581,Rus,38.04759,-3.46254
582,Rute,37.3269,-4.36827
583,Sabiote,38.06916,-3.31448
584,Salar,37.15036,-4.06576
585,Salares,36.85463,-4.02434
586,Salobreña,36.74277,-3.58717
587,Salteras,37.4206,-6.11049
588,San Bartolomé de la Torre,37.44515,-7.10597
589,San Enrique de Guadiaro,36.30475,-5.29095
590,San Fernando,36.4759,-6.19817
591,San José,36.76048,-2.10912
592,San José del Valle,36.60554,-5.79895
593,San Juan de Aznalfarache,37.35813,-6.03731
594,San Juan del Puerto,37.31667,-6.84139
595,San Nicolás del Puerto,38,-5.65
596,San Pedro de Alcántara,36.48839,-4.99123
597,San Roque,36.21067,-5.38415
598,San Sebastián de los Ballesteros,37.65376,-4.82409
599,San Silvestre de Guzmán,37.3877,-7.34908
600,Sanlúcar de Barrameda,36.77808,-6.3515
601,Sanlúcar de Guadiana,37.47268,-7.46546
602,Sanlúcar la Mayor,37.38758,-6.20346
603,Santa Ana la Real,37.86245,-6.72385
604,Santa Bárbara de Casa,37.79665,-7.18735
605,Santa Elena,38.34162,-3.53953
606,Santa Eufemia,38.6,-4.9
607,Santa Fe de Mondújar,36.97479,-2.53126
608,Santa Olalla del Cala,37.9,-6.21667
609,Santaella,37.56294,-4.84362
610,Santafé,37.18856,-3.71887
611,Santiago de Calatrava,37.75382,-4.17093
612,Santiponce,37.43553,-6.04106
613,Santisteban del Puerto,38.24829,-3.20762
614,Santo Tomé,38.02861,-3.10092
615,Sayalonga,36.79819,-4.01325
616,Sedella,36.86232,-4.03314
617,Segura de la Sierra,38.29777,-2.65229
618,Serón,37.34485,-2.50913
619,Setenil de las Bodegas,36.86397,-5.18177
620,Sevilla,37.38283,-5.97317
621,Sierra de Yeguas,37.1242,-4.86773
622,Sierro,37.32237,-2.39844
623,Siles,38.38983,-2.5819
624,Somontín,37.39176,-2.38828
625,Soportújar,36.92863,-3.40542
626,Sorbas,37.09761,-2.12349
627,Sorihuela del Guadalimar,38.24062,-3.0536
628,Sorvilán,36.79505,-3.26769
629,Suflí,37.33866,-2.38817
630,Tabernas,37.04992,-2.39084
631,Tahal,37.22797,-2.2847
632,Tarifa,36.01393,-5.60695
633,Tíjola,37.34606,-2.43326
634,Teba,36.98358,-4.91913
635,Terque,36.98393,-2.59679
636,Tocina,37.60904,-5.73403
637,Tolox,36.68721,-4.90511
638,Tomares,37.37281,-6.04589
639,Torre Alháquime,36.91588,-5.23381
640,Torre del Campo,37.77051,-3.89731
641,Torre del Mar,36.742,-4.09291
642,Torre-Cardela,37.50456,-3.35609
643,Torreblascopedro,37.9975,-3.6378
644,Torrecampo,38.46667,-4.66667
645,Torredonjimeno,37.76748,-3.95776
646,Torremolinos,36.62035,-4.49976
647,Torrenueva,36.70396,-3.48971
648,Torreperogil,38.0354,-3.28998
649,Torres,37.78537,-3.50902
650,Torrox,36.75793,-3.95233
651,Totalán,36.76526,-4.29707
652,Trebujena,36.87075,-6.17586
653,Trevélez,37.00037,-3.26545
654,Trigueros,37.38606,-6.8268
655,Turre,37.15224,-1.89497
656,Turrillas,37.02948,-2.26607
657,Ubrique,36.67777,-5.446
658,Ugíjar,36.96087,-3.05523
659,Uleila del Campo,37.1846,-2.20491
660,Umbrete,37.36881,-6.15847
661,Urrácal,37.3974,-2.36485
662,Utrera,37.18516,-5.78093
663,Valdés,36.75835,-4.24235
664,Valdelarco,37.94877,-6.68202
665,Valdepeñas de Jaén,37.58903,-3.8145
666,Valderrubio,37.23378,-3.82005
667,Valdezorras,37.42939,-5.92629
668,Valencina de la Concepción,37.41618,-6.07422
669,Valenzuela,37.7756,-4.22038
670,Valverde del Camino,37.57511,-6.75432
671,Válor,36.99618,-3.08287
672,Vélez de Benaudalla,36.83244,-3.51539
673,Vélez-Blanco,37.69178,-2.09587
674,Vélez-Málaga,36.78107,-4.10266
675,Vícar,36.83155,-2.64273
676,Víznar,37.23149,-3.55382
677,Vejer de la Frontera,36.25213,-5.96717
678,Velefique,37.19407,-2.40155
679,Velez Rubio,37.64844,-2.07686
680,Ventas de Huelma,37.0684,-3.81983
681,Vera,37.24345,-1.85905
682,Viator,36.89006,-2.42695
683,Viñuela,36.86307,-4.14124
684,Vilches,38.20695,-3.51025
685,Villa del Río,37.98108,-4.29003
686,Villablanca,37.30239,-7.34413
687,Villacarrillo,38.1156,-3.0848
688,Villafranca de Córdoba,37.96257,-4.54547
689,Villaharta,38.13333,-4.9
690,Villalba del Alcor,37.39731,-6.47461
691,Villaluenga del Rosario,36.69644,-5.38601
692,Villamanrique de la Condesa,37.24481,-6.30665
693,Villamartín,36.85979,-5.64485
694,Villanueva de Algaidas,37.1835,-4.45032
695,Villanueva de Córdoba,38.32277,-4.62873
696,Villanueva de la Reina,38.00432,-3.91603
697,Villanueva de las Cruces,37.62783,-7.02359
698,Villanueva de las Torres,37.55719,-3.08868
699,Villanueva de los Castillejos,37.4994,-7.29118
